timestep,env_id,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11
31,0,-1.560699224472046,3.842766284942627,-8.684173583984375,5.611320972442627,-2.7345926761627197,0.801382303237915,4.201834201812744,5.063421249389648,5.3334736824035645,2.9558465480804443,6.967270851135254,5.528408050537109
31,1,-1.2662019729614258,1.6244999170303345,-4.383869171142578,5.722098350524902,2.3247568607330322,2.3048715591430664,-0.1702963411808014,-1.425766110420227,7.800262928009033,6.631214618682861,6.937326908111572,3.569100856781006
32,0,-1.7897567749023438,4.221811771392822,-8.387526512145996,5.232757091522217,-2.515385389328003,0.961550235748291,4.263908863067627,4.380745887756348,5.7660064697265625,3.2653563022613525,7.19447660446167,4.990015029907227
32,1,-1.9115993976593018,1.24393630027771,-4.771420955657959,6.169101238250732,1.9560006856918335,1.6744917631149292,1.4771026372909546,-1.8127405643463135,7.60206937789917,5.592811584472656,6.593662261962891,2.0178017616271973
33,0,-1.9122979640960693,4.31609582901001,-8.135046005249023,5.164127349853516,-2.414592981338501,1.3277078866958618,4.409881591796875,3.8128440380096436,6.0929155349731445,3.5212135314941406,7.46928596496582,5.203620910644531
33,1,-2.2798876762390137,1.6564456224441528,-4.474424362182617,6.153837203979492,1.5985503196716309,2.8079099655151367,0.4725252091884613,-2.3294262886047363,7.7502007484436035,5.841188907623291,6.683013439178467,2.1552109718322754
34,0,-1.7600966691970825,4.212394714355469,-8.155449867248535,5.448400497436523,-2.4379186630249023,1.5758416652679443,4.653124809265137,3.3869118690490723,6.406069755554199,3.632505416870117,8.037957191467285,6.4172444343566895
34,1,-1.2965037822723389,1.7742053270339966,-4.95455265045166,5.60759973526001,2.4096078872680664,2.896972417831421,0.6901476383209229,-1.943782091140747,8.297046661376953,5.543713569641113,7.279746055603027,3.0104806423187256
35,0,-1.544761300086975,3.8077430725097656,-8.148917198181152,5.8555145263671875,-2.6095476150512695,1.8161635398864746,4.871884346008301,3.3257198333740234,6.65409517288208,3.6743783950805664,8.566535949707031,7.193593978881836
35,1,-1.2328693866729736,1.2718619108200073,-4.557260990142822,5.603860378265381,1.986472487449646,2.5185723304748535,1.199340581893921,-1.688506841659546,8.532706260681152,5.253954887390137,7.458253860473633,2.642897367477417
36,0,-1.2449744939804077,3.0865862369537354,-8.356834411621094,6.377699375152588,-2.611035108566284,2.197787284851074,4.840633392333984,3.425736427307129,6.537184715270996,3.686796188354492,8.7568359375,8.878131866455078
36,1,-2.1562631130218506,1.725468635559082,-4.412135601043701,5.892446041107178,1.0258687734603882,3.346433401107788,-0.058108821511268616,-2.1335651874542236,7.923863887786865,5.53387975692749,6.651520729064941,2.6122488975524902
37,0,-0.942168116569519,2.8910319805145264,-8.378191947937012,6.300368785858154,-2.4580154418945312,1.8255565166473389,4.781692028045654,3.4102816581726074,6.75818395614624,3.522913694381714,8.997143745422363,9.154479026794434
37,1,-1.6232606172561646,1.9015198945999146,-4.225655555725098,5.654582500457764,2.043070077896118,3.329094648361206,0.29005253314971924,-2.038587808609009,8.352604866027832,5.617796421051025,7.1190338134765625,2.8808794021606445
38,0,-0.9621442556381226,2.7930853366851807,-8.458860397338867,6.529274940490723,-2.1568009853363037,1.9509787559509277,4.778547763824463,3.3417649269104004,6.639278411865234,3.611870050430298,8.926566123962402,9.464856147766113
38,1,-1.8345417976379395,1.5866622924804688,-4.52776575088501,5.731044292449951,1.8079471588134766,2.899266242980957,0.9609311819076538,-2.1568050384521484,8.20146656036377,5.190337181091309,6.9180097579956055,2.4681448936462402
39,0,-1.1341139078140259,2.857931137084961,-8.447073936462402,6.543079853057861,-1.8546496629714966,1.9049590826034546,4.927361488342285,3.1525323390960693,6.4264235496521,3.677659749984741,8.798267364501953,9.492341995239258
39,1,-2.1184310913085938,1.8130804300308228,-4.186426162719727,5.837334632873535,1.6763648986816406,3.5746052265167236,0.039523616433143616,-2.2846291065216064,8.043183326721191,5.804461479187012,6.803238868713379,2.9278042316436768
40,0,-1.230302333831787,2.9186177253723145,-8.437723159790039,6.58745002746582,-1.7958576679229736,1.8566033840179443,4.993919372558594,2.967961549758911,6.336926460266113,3.7966291904449463,8.609549522399902,9.316424369812012
40,1,-1.962558388710022,1.6843202114105225,-4.56121301651001,5.687539100646973,2.0949106216430664,2.9638326168060303,0.8143247365951538,-2.375852346420288,8.03665828704834,5.432677745819092,6.767709732055664,2.748473882675171
